annulus_mdot_mg_s_for_3um_cold,block_temperature_K,cycle,deg,gas_temperature_K,h_W_m2K,h_model,head_deck_temperature_K,hot_clearance_12p0_um,hot_clearance_16p0_um,hot_clearance_3p0_um,hot_clearance_8p0_um,interference_12p0,interference_16p0,interference_3p0,interference_8p0,liner_lower_temperature_K,liner_material,liner_tdc_temperature_K,liner_temperature_K,piston_crown_temperature_K,piston_material,piston_skirt_temperature_K,piston_temperature_K,pressure_bar,rod_crank_temperature_K
0.08361923649235298,325.371913347251,60,-170.0,347.66255139837466,600.0,constant_h,328.16920649565697,11.19075536771863,15.193468434040902,2.184650968493962,7.188042301396358,False,False,False,False,329.0038113446678,steel_4140,333.31041100817316,333.31041100817316,332.2744672187594,al_4032_t6,328.1121948737842,328.1121948737842,3.587596615033641,322.7977353607675
0.08422398965528291,325.37247692183814,60,-169.0,351.97546412677235,600.0,constant_h,328.16861382814807,11.190656612116712,15.193369710907234,2.1845521398393686,7.1879435133270775,False,False,False,False,329.0035482084488,steel_4140,333.3091595581655,333.3091595581655,332.27357634564663,al_4032_t6,328.11261327510675,328.11261327510675,3.635604250194484,322.79836473881386
0.0848350466520678,325.37304032144857,60,-168.0,356.2128529941926,600.0,constant_h,328.16806227680723,11.190564942587855,15.193278075066985,2.184460394510701,7.187851810109613,False,False,False,False,329.00336637973066,steel_4140,333.3080710521148,333.3080710521148,332.27273617694806,al_4032_t6,328.1130474069503,328.1130474069503,3.683263179047525,322.79899409331875
0.08545334524113192,325.3736035574455,60,-167.0,360.37636925829685,600.0,constant_h,328.16755111550873,11.190480216110466,15.193193383473691,2.18437558954232,7.18776704874724,False,False,False,False,329.0032642096679,steel_4140,333.3071422040287,333.3071422040287,332.27194582126504,al_4032_t6,328.113496953578,328.113496953578,3.730602831885738,322.79962342583906
0.08607979100466619,325.374166640969,60,-166.0,364.46764223307457,600.0,constant_h,328.1670796339553,11.190402290877977,15.193115494298581,2.184297583182726,7.18768908745826,False,False,False,False,329.00324006329953,steel_4140,333.3063697557369,333.3063697557369,332.2712044066374,al_4032_t6,328.1139616018335,328.1139616018335,3.777652393920186,322.8002527379006
0.08671526270197714,325.37472958293876,60,-165.0,368.4882796222276,600.0,constant_h,328.1666471374661,11.19033102632283,15.193044266948341,2.184226234917652,7.187617785699096,False,False,False,False,329.0032923197429,steel_4140,333.3057504772819,333.3057504772819,332.27051108028263,al_4032_t6,328.1144410411817,328.1144410411817,3.824440833790275,322.80088203099837
0.08736061707927652,325.3752923940567,60,-164.0,372.43986785656904,600.0,constant_h,328.1662529467676,11.19026628312536,15.192979562078435,2.1841614054807224,7.187553004172287,False,False,False,False,329.0034193723683,steel_4140,333.30528116726833,333.30528116726833,332.26986500833897,al_4032_t6,328.1149349637456,328.1149349637456,3.8709969318259136,322.8015113065967
0.08801669321877006,325.3758550848098,60,-163.0,376.3239724352615,600.0,constant_h,328.1658963977881,11.190207923229778,15.192921241611756,2.1841029568712145,7.187494604848688,False,False,False,False,329.003619628953,steel_4140,333.30495865317397,333.30495865317397,332.26926537561286,al_4032_t6,328.1154430643397,328.1154430643397,3.917349308107915,322.80214056612965
0.08868431649333387,325.37641766547273,60,-162.0,380.142138270718,600.0,constant_h,328.16557684145533,11.190155809856606,15.192869168743961,2.1840507523611663,7.18744245096925,False,False,False,False,329.0038915118178,steel_4140,333.3047797916228,333.3047797916228,332.26871138533,al_4032_t6,328.11596504049885,328.11596504049885,3.9635264503723993,322.80276981100127
0.08936430218690736,325.3769801461105,60,-161.0,383.8958900369888,600.0,constant_h,328.1652936434972,11.190109807509785,15.192823207955897,2.1840046565069215,7.187396407063673,False,False,False,False,329.0042334579448,steel_4140,333.30474146862286,333.30474146862286,332.2682022588909,al_4032_t6,328.1165005925047,328.1165005925047,4.009556741804585,322.80339904258574
0.09005745882996573,325.3775425365812,60,-160.0,387.5867325214605,600.0,constant_h,328.16504618424625,11.190069781988221,15.192783225024264,2.183964535159788,7.187356338953954,False,False,False,False,329.00464391907866,steel_4140,333.3048405997694,333.3048405997694,332.26773723563025,al_4032_t6,328.11704942340765,328.11704942340765,4.055468488767217,322.80402826222775
0.09076459129254237,325.37810484653863,60,-159.0,391.21615097969215,600.0,constant_h,328.16483385844737,11.19003560039289,15.192749087026058,2.183930255471367,7.187322113761496,False,False,False,False,329.0051213618117,steel_4140,333.3050741304158,333.3050741304158,332.2673155725808,al_4032_t6,328.11761123904665,328.11761123904665,4.101289948508566,322.8046574712427
0.09148650367278507,325.3786670854351,60,-158.0,394.7856114932176,600.0,constant_h,328.1646560750687,11.190007131130386,15.192720662345671,2.1839016858997695,7.187293599916877,False,False,False,False,329.00566426765295,steel_4140,333.3054390358129,333.3054390358129,332.26693654424093,al_4032_t6,328.11818574806495,328.11818574806495,4.147049356895073,322.8052866709171
0.09222400201286088,325.3792292625239,60,-157.0,398.29656133014254,600.0,constant_h,328.16451225711626,11.18998424391826,15.192697820677559,2.1838786962122825,7.187270667159851,False,False,False,False,329.00627113308315,steel_4140,333.30593232121936,333.30593232121936,332.26659944234723,al_4032_t6,328.1187726619237,328.1187726619237,4.192774956213641,322.80591586250864
0.09297789687163503,325.37979138686205,60,-156.0,401.75042930836946,600.0,constant_h,328.16440184145193,11.189966809790342,15.192680433034234,2.183861157493361,7.187253186547338,False,False,False,False,329.00694046959507,steel_4140,333.3065510219828,333.3065510219828,332.2663035756506,al_4032_t6,328.1193716949122,328.1193716949122,4.238495023088907,322.8065450472467
0.09374900577677021,325.380353467313,60,-155.0,405.1486261612838,600.0,constant_h,328.1643242786149,11.18995470109585,15.192668371742712,2.1838489421401874,7.1872410304489875,False,False,False,False,329.00767080372094,steel_4140,333.3072922035951,333.3072922035951,332.2660482696972,al_4032_t6,328.11998256415615,328.11998256415615,4.284237896560983,322.80717422633234
0.09453815558176874,325.38091551254917,60,-154.0,408.4925449057407,600.0,constant_h,328.1642790326467,11.18994779150384,15.192661510451622,2.183841923873331,7.187234072556947,False,False,False,False,329.00846067704697,steel_4140,333.3081529617218,333.3081529617218,332.2658328666132,al_4032_t6,328.12060498962245,328.12060498962245,4.33003200636972,322.8078034009389
0.09534618474258152,325.3814775310546,60,-153.0,411.7835612121913,600.0,constant_h,328.1642655809195,11.189945955998759,15.192659724122315,2.183839977723423,7.18723218787698,False,False,False,False,329.009308646216,steel_4140,333.3091304222073,333.3091304222073,332.2656567248946,al_4032_t6,328.12123869412267,328.12123869412267,4.3759059014919774,322.80843257221204
0.09617394553801492,325.3820395311275,60,-152.0,415.0230337767923,600.0,constant_h,328.1642834139686,11.189949070886662,15.192662889039532,2.1838429800453696,7.187235252735569,False,False,False,False,329.01021328291915,steel_4140,333.3102217410577,333.3102217410577,332.2655192192007,al_4032_t6,328.12188340331363,328.12188340331363,4.421888278979056,322.8090617412701
0.09702230624237992,325.3826015208829,60,-151.0,418.21230469534737,600.0,constant_h,328.1643320353276,11.189957013783669,15.192670882798964,2.1838508085023633,7.18724314477015,False,False,False,False,329.0111731738761,steel_4140,333.31142410440174,333.31142410440174,332.26541974015254,al_4032_t6,328.122538845696,328.122538845696,4.46800801314225,322.80969090920445
0.09789215327193265,325.38316350825517,60,-150.0,421.3526998389297,600.0,constant_h,328.1644109613681,11.189969663623067,15.192683584312583,2.1838633420738773,7.18725574293444,False,False,False,False,329.0121869208062,steel_4140,333.3127347284318,333.3127347284318,332.2653576941353,al_4032_t6,328.12320475261095,328.12320475261095,4.514294185135353,322.81032007707955
0.09878439331285041,325.3837255010007,60,-149.0,424.44552923104095,600.0,constant_h,328.16451972114197,11.18998690064199,15.192700873797094,2.183880461045007,7.187272927487776,False,False,False,False,329.0132531403894,steel_4140,333.3141508593259,333.3141508593259,332.2653325031054,al_4032_t6,328.12388085823494,328.12388085823494,4.560776112983933,322.8109492459335
0.09969995544720836,325.3842875067002,60,-148.0,427.4920874261643,600.0,constant_h,328.1646578562282,11.190008606388524,15.192722632780153,2.183902047008246,7.187294579997783,False,False,False,False,329.014370464219,steel_4140,333.3156697731515,333.3156697731515,332.26534360440223,al_4032_t6,328.1245668995728,328.1245668995728,4.607483382112399,322.81157841677816
0.10063979328494821,325.38484953276145,60,-147.0,430.49365388957455,600.0,constant_h,328.16482492058276,11.190034663703052,15.192748744082607,2.1839279828510527,7.187320583324386,False,False,False,False,329.0155375387455,steel_4140,333.31728877575335,333.31728877575335,332.26539045056376,al_4032_t6,328.12526261644905,328.12526261644905,4.654445876421116,322.8122075905995
0.10160488711661227,325.38541158642164,60,-146.0,433.4514933782709,600.0,constant_h,328.16502048039234,11.190064956726253,15.192779091823816,2.1839581527576257,7.187350821628691,False,False,False,False,329.0167530252135,steel_4140,333.3190052026249,333.3190052026249,332.2654725091473,al_4032_t6,328.1259677514977,328.1259677514977,4.701693809967281,322.81283676835767
0.10259624609326368,325.38597367474995,60,-145.0,436.3668563229022,600.0,constant_h,328.1652441139318,11.190099370881335,15.192813561408336,2.1839924421955814,7.187385180354333,False,False,False,False,329.01801559959097,steel_4140,333.320816418766,333.320816418766,332.26558926255433,al_4032_t6,328.1266820501508,328.1266820501508,4.749257759304736,322.8134659509877
0.10361491044741787,325.38653580465,60,-144.0,439.2409792105603,600.0,constant_h,328.1654954114249,11.190137792873145,15.192852039522364,2.184030737915066,7.187423546225702,False,False,False,False,329.01932395249185,steel_4140,333.32271981852693,333.32271981852693,332.26574020785995,al_4032_t6,328.1274052606256,328.1274052606256,4.7971686965397735,322.8140951393992
0.10466195376179813,325.38709798286226,60,-143.0,442.07508496831866,600.0,constant_h,328.1657739749092,11.190180110681958,15.19289441412397,2.1840729279389848,7.187465807240834,False,False,False,False,329.0206767890931,steel_4140,333.32471282544,333.32471282544,332.26592485664685,al_4032_t6,328.12813713391023,328.12813713391023,4.845458023161642,322.8147243344773
0.1057384852964441,325.3876602159664,60,-142.0,444.8703833473984,600.0,constant_h,328.16607941810423,11.19022621354926,15.192940574437763,2.1841189015514573,7.187511852661643,False,False,False,False,329.0220728290457,steel_4140,333.3267928920399,333.3267928920399,332.26614273484387,al_4032_t6,328.12887742374875,328.12887742374875,4.894157604708586,322.81535353708233
0.10684565238520195,325.38822251038386,60,-141.0,447.6280713078491,600.0,constant_h,328.16641136628357,11.190275991975085,15.19299041094424,2.1841685492951513,7.1875615730059295,False,False,False,False,329.0235108063808,steel_4140,333.32895749967383,333.32895749967383,332.2663933825688,al_4032_t6,328.12962588662486,328.12962588662486,4.943299806332429,322.81598274805043
0.10798464290852543,325.38878487238014,60,-140.0,450.34933340363455,600.0,constant_h,328.1667694561504,11.190329337705585,15.193043815370899,2.184221762959737,7.18761486004027,False,False,False,False,329.024989469411,steel_4140,333.33120415830183,333.33120415830183,332.2666763539763,al_4032_t6,328.1303822817447,328.1303822817447,4.9929175293270305,322.8166119681936
0.10915668785348605,325.3893473080672,60,-139.0,453.0353421680165,600.0,constant_h,328.167153335717,11.190386143727693,15.193100680686022,2.1842784355712297,7.187671606769364,False,False,False,False,329.02650758062805,steel_4140,333.333530406289,333.333530406289,332.26699121710953,al_4032_t6,328.131146371019,328.131146371019,5.043044248688398,322.8172411983003
0.11036306397133393,325.38990982340573,60,-138.0,455.68725849913505,600.0,constant_h,328.1675626641876,11.19044630425492,15.193160901086245,2.184338461386659,7.187731707425371,False,False,False,False,329.028063916596,steel_4140,333.3359338101898,333.3359338101898,332.2673375537571,al_4032_t6,328.1319179190442,328.1319179190442,5.09371405177708,322.8178704391353
0.11160509654021047,325.39047242420753,60,-137.0,458.30623204568786,600.0,constant_h,328.1679971118452,11.19050971472113,15.193224371985004,2.1844017358789714,7.187795057458146,False,False,False,False,329.0296572678419,steel_4140,333.3384119645255,333.3384119645255,332.267714959314,al_4032_t6,328.1326966930834,328.1326966930834,5.144961678156246,322.8184996914402
0.1128841622456305,325.3910351161378,60,-136.0,460.89340159261116,600.0,constant_h,328.16845635994196,11.190576271767227,15.193290990006325,2.1844681557290357,7.18786155352813,False,False,False,False,329.03128643874317,steel_4140,333.3409624915564,333.3409624915564,332.2681230426474,al_4032_t6,328.13348246304605,328.13348246304605,5.1968225606819916,322.8191289559337
0.11420169218855898,325.39159790471746,60,-135.0,463.44989544667135,600.0,constant_h,328.16894010059326,11.190645873234928,15.19336065297594,2.1845376188203147,7.187931093495692,False,False,False,False,329.03295024741254,steel_4140,333.34358304104785,333.34358304104785,332.2685614259669,al_4032_t6,328.1342750014678,328.1342750014678,5.249332867925671,322.8197582333118
0.11555917502898726,325.3921607953253,60,-134.0,465.9768318218795,600.0,constant_h,328.1694480366753,11.190718418152557,15.193433259901745,2.184610024217548,7.188003576404256,False,False,False,False,329.03464752558114,steel_4140,333.34627129003263,333.34627129003263,332.2690297446991,al_4032_t6,328.13507408348954,328.13507408348954,5.30252954801171,322.82038752424796
0.11695816028220603,325.39272379320033,60,-133.0,468.4753192246383,600.0,constant_h,328.16997988172676,11.190793806726163,15.19350871097469,2.1846852721676413,7.188078902477635,False,False,False,False,329.0363771184797,steel_4140,333.34902494256966,333.34902494256966,332.26952764736706,al_4032_t6,328.1358794868362,328.1358794868362,5.356450373957844,322.82101682939356
0.11840026177321142,325.393286903444,60,-132.0,470.94645683854117,600.0,constant_h,328.17053535985366,11.190871940327973,15.193586907550127,2.1847632640819015,7.188156973107596,False,False,False,False,329.03813788471865,steel_4140,333.3518417294996,333.3518417294996,332.2700547954739,al_4032_t6,328.13669099179526,328.13669099179526,5.411133990608999,322.82164614937795
0.11988716126559218,325.3938501310223,60,-131.0,473.39133490873724,600.0,constant_h,328.1711142056383,11.190952721487513,15.193667752138929,2.1848439025253796,7.188237690837873,False,False,False,False,329.03992869616695,steel_4140,333.3547194081983,333.3547194081983,332.2706108633915,al_4032_t6,328.1375083811953,328.1375083811953,5.466619963260017,322.8222754848089
0.12142061227710359,325.3944134807681,60,-130.0,475.811035125783,600.0,constant_h,328.1717161640515,11.191036053876502,15.193751148396828,2.184927091207989,7.188320959357064,False,False,False,False,329.04174843783045,steel_4140,333.35765576232916,333.35765576232916,332.27119553825264,al_4032_t6,328.13833144038387,328.13833144038387,5.522948828067059,322.8229048362727
0.12300244409521233,325.39497695738305,60,-129.0,478.20663100889794,600.0,constant_h,328.1723409903688,11.191121842302643,15.19383700111554,2.185012734974734,7.1884066834906335,False,False,False,False,329.0435960077301,steel_4140,333.36064860159377,333.36064860159377,332.2718085198492,al_4032_t6,328.1391599572059,328.1391599572059,5.580162144352169,322.8235342043344
0.12463456600647879,325.39554056544006,60,-128.0,480.5791882885449,600.0,constant_h,328.17298845009026,11.191209992695406,15.193925216208548,2.185100739791501,7.188494769183151,False,False,False,False,329.0454703167798,steel_4140,333.3636957614832,333.3636957614832,332.2724495205332,al_4032_t6,328.1399937219816,328.1399937219816,5.638302548910606,322.82416358953816
0.1263189717565832,325.39610430938524,60,-127.0,482.9297652882523,600.0,constant_h,328.1736583188635,11.191300412094485,15.194015700698671,2.185191012735288,7.188585123490299,False,False,False,False,329.04737028866487,steel_4140,333.36679510302923,333.36679510302923,332.2731182651237,al_4032_t6,328.14083252748503,328.14083252748503,5.69741381243579,322.8247929924075
0.12805774425654884,325.3966681935399,60,-126.0,485.25941330559516,600.0,constant_h,328.1743503824111,11.191393008642692,15.19410836271362,2.185283461984433,7.1886776545726505,False,False,False,False,329.04929485972093,steel_4140,333.3699445125564,333.3699445125564,332.2738144908172,al_4032_t6,328.1416761689218,328.1416761689218,5.757540898182288,322.8254224134454
0.12985306055165086,325.3972322221028,60,-125.0,487.5691769922501,600.0,constant_h,328.17506443646096,11.191487691571744,15.19420311146824,2.185377996804405,7.188772271675248,False,False,False,False,329.0512429788138,steel_4140,333.37314190143576,333.37314190143576,332.27453794710317,al_4032_t6,328.142524443908,328.142524443908,5.818730022993376,322.82605185313463
0.13170719707355152,325.39779639915224,60,-124.0,489.8600947330346,600.0,constant_h,328.17580028668067,11.19158437119161,15.194299857259175,2.1854745275415866,7.188868885124933,False,False,False,False,329.05321360722024,steel_4140,333.3763852058407,333.3763852058407,332.2752883956836,al_4032_t6,328.14337715244864,328.14337715244864,5.881028720825717,322.82668131193805
0.13362253519259695,325.398360728648,60,-123.0,492.13319902383705,600.0,constant_h,328.1765577486152,11.19168295888251,15.194398511448881,2.18557296560995,7.188967406317026,False,False,False,False,329.0552057185106,steel_4140,333.379672386505,333.379672386505,332.2760656103973,al_4032_t6,328.1442340969167,328.1442340969167,5.944485908910509,322.8273107902987
0.135601567092813,325.39892521443346,60,-122.0,494.38951684833756,600.0,constant_h,328.1773366476285,11.19178336708071,15.194498986459415,2.1856732234804,7.189067747702893,False,False,False,False,329.0572182984325,steel_4140,333.38300142848425,333.38300142848425,332.2768693771484,al_4032_t6,328.14509508203224,328.14509508203224,6.00915195669722,322.8279402886402
0.1376469019913779,325.3994898602375,60,-121.0,496.6300700534127,600.0,constant_h,328.1781368188485,11.191885509271415,15.194601195760882,2.185775214670116,7.189169822781949,False,False,False,False,329.0592503447967,steel_4140,333.38637034092034,333.38637034092034,332.2776994938392,al_4032_t6,328.1459599148422,328.1459599148422,6.075078757733422,322.82856980736676
0.13976127272682337,325.40005466967665,60,-120.0,498.85587572310794,600.0,constant_h,328.17895810711553,11.19198929997367,15.194705053858115,2.1858788537345575,7.189273546090114,False,False,False,False,329.061300867365,steel_4140,333.38977715681017,333.38977715681017,332.2785557703079,al_4032_t6,328.14682840470016,328.14682840470016,6.142319804641894,322.8291993468637
0.14194754273981045,325.4006196462569,60,-119.0,501.0679465510503,600.0,constant_h,328.17980036693467,11.192094654737694,15.194810476286236,2.185984056254142,7.189378833190041,False,False,False,False,329.06336888774047,steel_4140,333.39321993277855,333.39321993277855,332.27943802827014,al_4032_t6,328.147700363247,328.147700363247,6.210930267364089,322.8298289074973
0.14420871347593503,325.40118479337593,60,-118.0,503.2672912111631,600.0,constant_h,328.1806634624312,11.192201490128006,15.194917379594663,2.186090738828028,7.1894856006613495,False,False,False,False,329.0654534392599,steel_4140,333.3966967488558,333.3966967488558,332.28034610126514,al_4032_t6,328.1485756043918,328.1485756043918,6.280967074847719,322.83045848961547
0.14654793223665274,325.4017501143248,60,-117.0,505.45491472652594,600.0,constant_h,328.18154726731007,11.192309723718097,15.195025681344454,2.1861988190599035,7.189593766092628,False,False,False,False,329.06755356688933,steel_4140,333.40020570826044,333.40020570826044,332.2812798346063,al_4032_t6,328.14945394429316,328.14945394429316,6.352489000364745,322.83108809354763
0.14896850051278504,325.40231561228995,60,-116.0,507.63181883620854,600.0,constant_h,328.1824516648183,11.19241927407888,15.195135300090534,2.186308215553545,7.189703248067225,False,False,False,False,329.06966832712203,steel_4140,333.40374493718735,333.40374493718735,332.28223908533596,al_4032_t6,328.15033520134136,328.15033520134136,6.425556750655533,322.8317177196051
0.15147388282995286,325.4028812903554,60,-115.0,509.79900235988794,600.0,constant_h,328.1833765477113,11.192530060769812,15.195246155379927,2.186418847898608,7.189813966160585,False,False,False,False,329.07179678787963,steel_4140,333.4073125846017,333.4073125846017,332.28322372218423,al_4032_t6,328.15121919614097,328.15121919614097,6.500233059104473,322.8323473680812
0.15406771614555625,325.4034471515043,60,-114.0,511.9574615600301,600.0,constant_h,328.18432181822254,11.1926420043309,15.195358167737538,2.1865306366670723,7.189925840925149,False,False,False,False,329.0739380284165,steel_4140,333.4109068220389,333.4109068220389,332.28423362553264,al_4032_t6,328.152105751494,328.152105751494,6.576582783162315,322.8329770392515
0.15675381983160958,325.40401319862093,60,-113.0,514.1081905013991,600.0,constant_h,328.1852873880365,11.192755026274703,15.195471258662607,2.1866435034016973,7.190038793886799,False,False,False,False,329.0760911392272,steel_4140,333.41452584341107,333.41452584341107,332.2852686873816,al_4032_t6,328.1529946923837,328.1529946923837,6.654673006241176,322.8336067333742
0.1595362062859471,325.4045794344928,60,-112.0,516.252181407618,600.0,constant_h,328.1862731782652,11.192869049073018,15.195585350615382,2.1867573706053633,7.19015274753243,False,False,False,False,329.07825522195776,steel_4140,333.4181678648201,333.4181678648201,332.2863288113221,al_4032_t6,328.1538858459593,328.1538858459593,6.734573144318687,322.8342364506902
0.16241909221709802,325.4051458618123,60,-111.0,518.3904250144795,600.0,constant_h,328.1872791194281,11.192983996158645,15.195700367012677,2.186872161738407,7.190267625305502,False,False,False,False,329.08042938932005,steel_4140,333.42183112437743,333.42183112437743,332.2874139125119,al_4032_t6,328.154779041521,328.154779041521,6.8163550574993765,322.8348661914232
0.16540691064565355,325.4057124831786,60,-110.0,520.5239109196633,600.0,constant_h,328.18830515143526,11.19309979190497,15.19581623221633,2.186987801205298,7.190383351594498,False,False,False,False,329.0826127650101,steel_4140,333.42551388203145,333.42551388203145,332.2885239176553,al_4032_t6,328.1556741105063,328.1556741105063,6.900093166792746,322.8354959557802
0.16850432367716828,325.4062793010997,60,-109.0,522.6536279284716,600.0,constant_h,328.1893512235737,11.19321636162951,15.195932871530538,2.187104214352864,7.190499851728482,False,False,False,False,329.08480448363014,steel_4140,333.42921441940166,333.42921441940166,332.2896587649874,al_4032_t6,328.1565708864764,328.1565708864764,6.985864576379654,322.83612574395136
0.17171623609596398,325.40684631799394,60,-108.0,524.7805643951535,600.0,constant_h,328.1904172944975,11.19333363158237,15.196050211192969,2.187221327459632,7.1906170519717705,False,False,False,False,329.08700369061467,steel_4140,333.432931039621,333.432931039621,332.2908184042624,al_4032_t6,328.15746920510367,328.15746920510367,7.073749201651016,322.83675555611063
0.17504780984007018,325.4074135361923,60,-107.0,526.9057085593284,600.0,constant_h,328.1915033322206,11.19345152893736,15.196168178365,2.1873390677278337,7.190734879511496,False,False,False,False,329.0892095421602,steel_4140,333.43666206718564,333.43666206718564,332.2920027967456,al_4032_t6,328.15836890416017,328.15836890416017,7.163829903315344,322.83738539241557
0.17850447941973438,325.40798095793974,60,-106.0,529.0300488769636,600.0,constant_h,328.192609314113,11.193569981790219,15.196286701129047,2.1874573632798544,7.190853262452279,False,False,False,False,329.09142120515924,steel_4140,333.4404058478126,333.4404058478126,332.2932119152097,al_4032_t6,328.1592698235064,328.1592698235064,7.256192627884842,322.83801525300777
0.1820919683442748,325.40854858539745,60,-105.0,531.1545743452923,600.0,constant_h,328.1937352269002,11.193688919148848,15.196405708481464,2.1875761431520147,7.190972129817119,False,False,False,False,329.09363785713856,steel_4140,333.44416074830593,333.44416074830593,332.2944457439347,al_4032_t6,328.1601718050815,328.1601718050815,7.350926554862712,322.83864513801296
0.18581630662887175,325.4091164206444,60,-104.0,533.2802748209887,600.0,constant_h,328.1948810666656,11.193808270928862,15.196525130325433,2.1876953372874652,7.191091411533179,False,False,False,False,329.09585868620127,steel_4140,333.44792515643064,333.44792515643064,332.2957042787115,al_4032_t6,328.16107469289364,328.16107469289364,7.448124250967904,322.8392750475413
0.18968384945856617,325.40968446567933,60,-103.0,535.4081413308298,600.0,constant_h,328.19604683885575,11.19392796794827,15.196644897467415,2.1878148765317462,7.191211038430012,False,False,False,False,329.09808289097344,steel_4140,333.4516974807953,333.4516974807953,332.29698752684965,al_4032_t6,328.16197833301175,328.16197833301175,7.547881831746752,322.8399049816876
0.19370129709054687,325.4102527224224,60,-102.0,537.5391663739891,600.0,constant_h,328.19723255828893,11.1940479419248,15.196764941612706,2.187934692627458,7.191330942236895,False,False,False,False,329.10030968055514,steel_4140,333.4554761507431,333.4554761507431,332.2982955071882,al_4032_t6,328.16288257355785,328.16288257355785,7.650299130934503,322.8405349405313
0.19787571608301777,325.41082119271715,60,-101.0,539.6743442150025,600.0,constant_h,328.19843824916626,11.194168125465254,15.196885195357446,2.18805471820982,7.19145105557395,False,False,False,False,329.10253827447536,steel_4140,333.4592596162514,333.4592596162514,332.2996282501104,al_4032_t6,328.1637872647004,328.1637872647004,7.755479877942961,322.84116492413705
